-196,-174,0
-179,-181,0
3,7,4
-182,188,1
186,-180,3
-193,-185,0
-177,182,1
-187,182,1
5,10,4
187,-170,3
-172,185,1
-193,-184,0
-187,180,1
178,-192,3
-184,-184,0
-169,-182,0
-171,182,1
174,-191,3
2,4,4
181,-163,3
184,-181,3
0,203,5
-209,-177,0
-185,-178,0
-185,182,1
-7,203,5
176,189,2
181,163,2
186,189,2
-185,182,1
177,190,2
-181,179,1
175,-183,3
183,-185,3
-182,-174,0
-3,-7,4
-179,-180,0
-172,175,1
6,202,5
174,-177,3
186,168,2
-167,181,1
-4,203,5
174,186,2
-178,-176,0
182,-170,3
7,205,5
10,4,4
183,-184,3
186,-177,3
-3,1,4
-4,198,5
174,164,2
-3,196,5
-192,-183,0
-173,-175,0
182,-179,3
7,198,5
-4,203,5
176,-193,3
186,177,2
-178,182,1
-177,180,1
183,184,2
-5,195,5
175,178,2
-174,187,1
-183,176,1
-6,198,5
-2,206,5
6,-3,4
176,174,2
-179,171,1
179,-176,3
4,3,4
5,3,4
176,-172,3
181,-194,3
-185,190,1
-185,-180,0
181,182,2
-1,-3,4
5,201,5
178,181,2
180,204,2
-187,-183,0
176,167,2
-3,9,4
186,-182,3
179,-173,3
187,-179,3
180,-161,3
181,-172,3
7,197,5
-6,-4,4
182,-182,3
-179,179,1
183,173,2
183,-163,3
-185,181,1
-1,208,5
-185,-182,0
2,213,5
182,-173,3
183,186,2
-7,-5,4
-181,177,1
-175,-181,0
3,3,4
187,180,2
-6,2,4
178,-174,3
-1,198,5
2,202,5
-180,178,1
177,183,2
-170,-184,0
188,169,2
3,202,5
190,-176,3
-1,-7,4
-192,-172,0
180,174,2
185,-179,3
178,-183,3
-1,-4,4
-2,206,5
-8,198,5
-182,179,1
-178,-181,0
177,-186,3
-3,205,5
187,191,2
-3,202,5
-180,177,1
5,4,4
-2,202,5
177,170,2
-183,-185,0
-176,182,1
1,0,4
7,201,5
3,-2,4
-175,177,1
176,-192,3
-172,182,1
-1,204,5
-190,-183,0
174,-172,3
-7,9,4
5,5,4
177,-180,3
-174,-190,0
3,198,5
171,-186,3
-180,-186,0
-171,-174,0
186,193,2
175,183,2
181,-188,3
-182,-171,0
-179,176,1
184,170,2
3,196,5
178,-191,3
-179,174,1
-8,9,4
-5,-3,4
-180,184,1
-177,183,1
-186,179,1
5,1,4
11,3,4
-173,-173,0
183,182,2
-166,-182,0
-182,184,1
-186,187,1
-6,-7,4
7,195,5
-179,177,1
174,-180,3
0,200,5
-4,-1,4
-176,176,1
-3,204,5
177,-187,3
-1,214,5
-4,202,5
181,187,2
-180,179,1
172,185,2
-189,-190,0
-4,5,4
176,-176,3
185,-183,3
7,-5,4
-155,-188,0
3,3,4
-182,179,1
183,174,2
-190,-174,0
-4,207,5
-187,-181,0
-174,-176,0
-2,2,4
-3,8,4
-199,-182,0
184,171,2
182,165,2
174,-180,3
190,173,2
-173,177,1
184,190,2
-1,7,4
-183,178,1
174,186,2
187,-176,3
-5,3,4
-173,-180,0
-4,195,5
176,-183,3
184,187,2
5,-2,4
-174,-178,0
-178,-176,0
6,193,5
1,193,5
-164,-183,0
-2,210,5
2,192,5
-175,-175,0
178,165,2
-188,177,1
2,203,5
179,175,2
183,171,2
0,207,5
-175,-171,0
-173,-183,0
175,196,2
-184,179,1
175,-177,3
-188,-187,0
0,192,5
-179,177,1
-184,-180,0
180,168,2
-180,186,1
173,175,2
-5,200,5
188,-180,3
-182,187,1
-166,-177,0
178,178,2
182,-181,3
179,-173,3
185,200,2
-8,4,4
167,193,2
-6,0,4
180,-179,3
184,171,2
176,-181,3
-182,177,1
174,-168,3
181,188,2
-2,199,5
178,-191,3
7,200,5
6,1,4
-179,-178,0
182,-167,3
0,193,5
186,-177,3
1,202,5
185,-176,3
-3,-2,4
13,210,5
-2,203,5
181,-166,3
177,-177,3
-174,-181,0
184,177,2
-172,-177,0
-1,201,5
186,162,2
-179,184,1
-14,205,5
179,-181,3
0,-6,4
-179,181,1
3,5,4
-12,-1,4
175,183,2
4,-1,4
0,198,5
-5,0,4
-8,4,4
-166,172,1
-13,210,5
10,10,4
178,174,2
-4,6,4
174,178,2
-192,-178,0
-178,-181,0
-183,182,1
-6,203,5
-1,-6,4
-3,205,5
-184,179,1
177,182,2
183,177,2
-188,-174,0
181,187,2
-178,181,1
-184,181,1
-7,211,5
0,-2,4
193,-162,3
-11,201,5
184,-176,3
178,-191,3
3,7,4
182,-197,3
8,2,4
187,-175,3
174,195,2
-4,210,5
178,-177,3
-181,183,1
-8,0,4
-14,-2,4
1,200,5
-2,-7,4
-174,178,1
-7,-2,4
-157,-183,0
-175,174,1
-177,-187,0
4,206,5
4,4,4
3,-5,4
-175,-186,0
6,-2,4
-194,-181,0
177,182,2
-3,-10,4
1,201,5
177,-193,3
0,0,4
-185,177,1
-3,-1,4
2,193,5
6,202,5
187,-184,3
-160,-184,0
181,-194,3
-174,173,1
-176,-172,0
-1,-1,4
180,-194,3
183,180,2
178,-166,3
-183,183,1
-185,185,1
-4,206,5
6,1,4
-180,182,1
186,201,2
1,196,5
188,182,2
-171,-183,0
2,199,5
-183,184,1
1,204,5
175,-173,3
-177,176,1
-173,-185,0
12,205,5
-181,186,1
-188,181,1
189,-162,3
5,3,4
183,-179,3
174,-161,3
-3,198,5
6,-2,4
1,199,5
-183,179,1
-174,175,1
0,211,5
172,-164,3
-176,173,1
180,-178,3
-165,-184,0
177,-174,3
178,-180,3
-178,-177,0
172,187,2
-4,-5,4
-163,-181,0
-173,176,1
187,164,2
176,169,2
-182,183,1
188,176,2
187,181,2
-3,15,4
184,182,2
2,-2,4
-184,184,1
5,198,5
177,178,2
176,188,2
-165,-185,0
-182,185,1
-169,-178,0
186,178,2
-165,-179,0
177,181,2
186,-173,3
-2,202,5
173,164,2
2,-7,4
-186,188,1
4,210,5
-3,191,5
187,-194,3
6,208,5
177,-173,3
-176,-180,0
-174,179,1
-183,-173,0
189,182,2
182,-172,3
171,-177,3
7,194,5
3,206,5
3,204,5
-187,179,1
-173,-177,0
179,194,2
-192,-180,0
182,-188,3
181,-171,3
189,179,2
-184,181,1
177,165,2
-179,177,1
10,199,5
180,195,2
-182,178,1
-14,191,5
-2,205,5
-2,4,4
-178,185,1
3,-6,4
169,178,2
-175,-186,0
-2,1,4
-178,178,1
-183,178,1
181,-185,3
2,212,5
186,176,2
-184,179,1
176,-188,3
-185,-182,0
177,-176,3
-189,-182,0
183,183,2
-183,176,1
3,-4,4
181,166,2
-181,186,1
181,-175,3
-11,-7,4
189,187,2
-183,-177,0
189,-169,3
177,-187,3
176,186,2
-179,-186,0
12,199,5
-1,4,4
0,-2,4
169,183,2
184,-181,3
179,-177,3
3,206,5
-5,203,5
3,0,4
179,-182,3
-177,173,1
-183,183,1
182,-179,3
-180,-181,0
2,-1,4
-189,184,1
177,-189,3
0,211,5
7,206,5
-197,182,1
-3,8,4
177,173,2
173,-184,3
-3,199,5
185,179,2
179,-164,3
186,186,2
176,170,2
-183,-176,0
-2,200,5
177,-171,3
-187,182,1
180,176,2
-180,178,1
-178,180,1
174,164,2
-186,-184,0
183,-177,3
185,-184,3
-186,185,1
-175,177,1
-181,174,1
179,-184,3
177,176,2
184,-177,3
4,4,4
0,1,4
-9,207,5
182,181,2
0,202,5
-169,-179,0
182,171,2
181,-167,3
-186,180,1
-191,-178,0
-203,-179,0
3,198,5
-177,189,1
3,202,5
-180,-176,0
10,-8,4
180,-192,3
11,8,4
1,-3,4
-185,172,1
-182,-174,0
-176,183,1
-167,-180,0
-188,-184,0
6,-3,4
5,196,5
-4,205,5
183,-185,3
-9,2,4
-179,179,1
-187,185,1
-160,-181,0
1,204,5
-177,182,1
-9,198,5
-180,-189,0
179,-177,3
-184,184,1
-1,197,5
-180,179,1
-185,-176,0
-186,-182,0
-1,-2,4
1,205,5
4,202,5
-174,-180,0
-175,178,1
189,187,2
-189,182,1
177,161,2
-8,190,5
2,211,5
-175,-175,0
-174,-178,0
177,181,2
-179,-178,0
185,168,2
-3,203,5
-178,-186,0
191,186,2
-189,-180,0
179,184,2
179,-182,3
173,-187,3
-184,-183,0
-4,0,4
185,185,2
184,-186,3
-3,198,5
-3,1,4
175,-188,3
176,-181,3
6,200,5
-183,-179,0
-178,181,1
7,-4,4
-181,182,1
-174,179,1
-175,179,1
-2,0,4
-181,173,1
-173,179,1
179,-184,3
-180,-181,0
-179,-181,0
-181,182,1
1,-4,4
180,-172,3
186,-188,3
-177,-188,0
-1,200,5
173,156,2
181,-164,3
-163,-181,0
-178,181,1
175,-206,3
170,186,2
-191,-176,0
190,-165,3
-183,188,1
180,-172,3
181,-182,3
6,-5,4
-171,-178,0
182,174,2
-175,172,1
180,-190,3
-171,-182,0
-1,2,4
-183,-172,0
180,-166,3
178,-185,3
-176,174,1
178,-173,3
-184,181,1
179,200,2
-1,-7,4
179,170,2
-179,177,1
-1,-5,4
177,-174,3
-4,-5,4
-1,194,5
4,197,5
1,-9,4
-175,-185,0
178,-194,3
4,208,5
-174,-180,0
-187,180,1
177,173,2
-4,200,5
-5,197,5
178,166,2
-177,-181,0
-3,-8,4
172,183,2
-195,-185,0
-174,176,1
-184,178,1
-183,-181,0
-185,-183,0
0,200,5
-170,181,1
0,206,5
-177,175,1
0,2,4
-183,-179,0
-182,180,1
176,-152,3
-171,-181,0
5,201,5
182,-188,3
179,-187,3
-183,-174,0
-183,-177,0
-176,181,1
174,-195,3
182,177,2
-182,177,1
-190,-184,0
171,-190,3
-186,-184,0
178,184,2
-1,-14,4
183,174,2
-188,-189,0
190,183,2
2,4,4
-182,-179,0
7,198,5
-179,182,1
-175,184,1
-181,178,1
2,199,5
-176,-181,0
3,-5,4
0,197,5
-188,181,1
-185,-181,0
-182,-180,0
-185,180,1
-179,185,1
182,-178,3
2,199,5
170,163,2
186,-172,3
-4,201,5
-188,172,1
-175,179,1
-181,188,1
-9,5,4
1,195,5
-191,178,1
172,159,2
172,167,2
5,4,4
-179,182,1
176,-183,3
174,-184,3
181,-179,3
-166,-184,0
-176,180,1
-183,178,1
2,202,5
-8,-5,4
-5,200,5
-1,0,4
-195,-185,0
-6,-2,4
0,2,4
-191,-191,0
-191,-179,0
-194,-178,0
176,-189,3
183,-182,3
186,176,2
3,-2,4
178,-182,3
-186,177,1
-177,-183,0
-174,185,1
-199,-172,0
180,-173,3
188,-194,3
-6,-6,4
183,175,2
-1,-6,4
-2,200,5
177,175,2
-12,-1,4
-182,-195,0
-8,-3,4
-185,178,1
176,181,2
-177,182,1
3,202,5
-179,-189,0
-184,188,1
178,-195,3
188,167,2
183,-180,3
179,-180,3
4,198,5
7,194,5
187,185,2
183,198,2
-1,206,5
181,-171,3
-182,-182,0
0,4,4
-2,198,5
-2,0,4
179,-153,3
-188,-174,0
180,-194,3
-184,177,1
0,-6,4
-2,-1,4
2,209,5
-186,180,1
-4,1,4
-180,183,1
180,-172,3
180,156,2
-5,209,5
186,-183,3
180,206,2
-3,195,5
6,2,4
-189,177,1
183,184,2
184,180,2
-1,199,5
174,-171,3
-177,181,1
-3,208,5
6,-5,4
172,190,2
173,-170,3
180,190,2
-183,-186,0
4,-4,4
184,174,2
-5,202,5
15,7,4
180,188,2
2,-2,4
-177,178,1
-185,185,1
-185,-183,0
184,-182,3
-183,-182,0
179,176,2
-3,-5,4
184,175,2
1,1,4
4,201,5
181,184,2
189,165,2
5,197,5
3,197,5
185,182,2
1,-5,4
-161,-182,0
-1,0,4
-11,202,5
-6,-3,4
-185,-178,0
185,187,2
-186,-184,0
-180,182,1
-172,-174,0
182,179,2
5,0,4
6,0,4
-177,175,1
-184,181,1
-182,176,1
178,189,2
-188,-180,0
178,-170,3
-185,-180,0
-175,182,1
5,9,4
4,189,5
180,-176,3
-166,175,1
5,197,5
184,192,2
-180,175,1
-6,201,5
187,192,2
-177,-182,0
182,176,2
179,-172,3
2,4,4
181,198,2
-181,182,1
173,177,2
-187,183,1
-1,-3,4
-4,4,4
-168,178,1
-168,-181,0
174,197,2
-3,217,5
176,-171,3
-1,207,5
186,191,2
189,-168,3
182,-191,3
179,205,2
-188,-180,0
183,181,2
-178,179,1
-175,-182,0
175,-190,3
177,-180,3
180,-177,3
-181,-180,0
-3,197,5
172,185,2
-6,-6,4
185,188,2
180,-172,3
172,191,2
-184,176,1
-10,8,4
179,-179,3
-181,184,1
177,-190,3
-191,-179,0
5,-2,4
-195,-183,0
-6,205,5
178,171,2
-175,181,1
-183,178,1
-183,-173,0
-167,-181,0
174,-187,3
177,-165,3
175,-174,3
-1,200,5
-204,-192,0
2,5,4
-1,-4,4
-184,180,1
-1,-4,4
-182,185,1
-192,-176,0
1,4,4
178,-195,3
182,170,2
185,191,2
-1,3,4
-8,199,5
188,-184,3
190,172,2
1,-5,4
-180,-179,0
175,167,2
12,5,4
182,165,2
5,-7,4
4,3,4
7,201,5
-175,-177,0
184,-183,3
-190,-175,0
-10,197,5
-187,-178,0
-7,195,5
-181,178,1
-184,183,1
-170,181,1
-1,1,4
191,186,2
-178,-179,0
-179,-173,0
-168,179,1
180,178,2
187,-190,3
-182,176,1
183,181,2
9,5,4
-185,-179,0
174,187,2
181,173,2
-170,175,1
-186,-188,0
0,0,4
185,174,2
0,-6,4
-2,1,4
8,204,5
-182,-191,0
1,192,5
-8,-10,4
7,3,4
-3,205,5
-3,206,5
183,-183,3
-1,195,5
179,195,2
-185,180,1
174,-190,3
-184,181,1
-185,-178,0
182,177,2
-186,-175,0
-161,-177,0
-185,177,1
-198,-181,0
182,183,2
2,5,4
5,2,4
5,8,4
8,-5,4
-6,207,5
183,176,2
-188,-175,0
-2,-1,4
180,173,2
3,202,5
-190,182,1
-4,-4,4
180,-178,3
-184,-172,0
176,-197,3
-169,-178,0
-7,-5,4
1,195,5
6,-2,4
5,-6,4
2,197,5
184,-183,3
-189,-180,0
175,-193,3
179,-187,3
174,-197,3
-183,185,1
175,168,2
-3,196,5
0,-2,4
0,198,5
183,183,2
179,-186,3
-189,-180,0
4,-2,4
174,-183,3
4,2,4
-163,-182,0
-193,-177,0
7,200,5
-6,199,5
1,201,5
184,-171,3
-168,181,1
4,-3,4
187,186,2
1,202,5
-170,-180,0
-156,-179,0
-206,-172,0
183,-176,3
179,185,2
3,205,5
-176,-175,0
3,-9,4
182,-170,3
4,7,4
-172,-177,0
-4,4,4
184,-194,3
3,-3,4
183,188,2
179,-179,3
179,169,2
172,171,2
185,186,2
177,-165,3
2,0,4
-182,-187,0
182,-179,3
-182,180,1
182,-188,3
-188,-180,0
-177,-175,0
-5,-9,4
-187,181,1
-4,199,5
8,198,5
0,209,5
5,203,5
169,181,2
-191,-179,0
173,-198,3
-188,-185,0
180,167,2
-177,185,1
0,-2,4
-4,194,5
-169,180,1
-7,198,5
180,-192,3
-2,206,5
186,181,2
1,-6,4
-155,-173,0
-2,202,5
-4,-1,4
180,-184,3
1,6,4
181,184,2
-1,200,5
181,-174,3
182,-191,3
-182,181,1
173,-176,3
-181,181,1
176,186,2
-4,7,4
-173,-183,0
-178,180,1
190,-172,3
171,-167,3
181,-188,3
178,-166,3
3,200,5
-6,193,5
-177,174,1
2,198,5
185,-174,3
0,202,5
-178,184,1
-179,176,1
5,-2,4
178,164,2
2,-4,4
182,172,2
-178,185,1
-1,197,5
172,189,2
-3,204,5
185,-193,3
-151,-177,0
181,-186,3
177,-185,3
5,1,4
183,192,2
182,183,2
-179,-183,0
-3,201,5
-190,-182,0
-173,-183,0
190,-200,3
184,161,2
186,-182,3
-184,-174,0
-4,3,4
-178,176,1
3,3,4
178,-186,3
2,202,5
177,216,2
182,191,2
-175,181,1
175,-188,3
-164,-182,0
-3,-8,4
174,161,2
174,185,2
2,-62,5
177,-192,3
1,193,5
179,187,2
-184,181,1
178,181,2
6,2,4
176,-199,3
0,210,5
-2,201,5
-180,177,1
172,194,2
-193,-178,0
4,198,5
179,181,2
2,202,5
-6,9,4
-181,-179,0
177,-173,3
-174,-177,0
173,-184,3
5,-1,4
190,169,2
1,203,5
180,-174,3
-3,195,5
185,171,2
-187,-185,0
4,3,4
-5,205,5
-184,176,1
-183,173,1
-161,-188,0
-185,184,1
181,-193,3
1,195,5
-181,-182,0
172,204,2
-183,182,1
182,-174,3
-164,-182,0
9,199,5
186,187,2
-3,0,4
175,-165,3
-192,-186,0
182,-180,3
-2,-2,4
-194,-182,0
183,-181,3
-187,177,1
-1,2,4
-188,-183,0
-177,184,1
-188,-182,0
179,173,2
176,-199,3
175,-165,3
182,-169,3
183,172,2
8,-3,4
-187,-184,0
-194,181,1
183,-175,3
-7,2,4
-7,197,5
-186,-181,0
180,-176,3
-10,-3,4
-6,205,5
187,175,2
-183,-176,0
-2,209,5
175,-177,3
-175,179,1
1,205,5
182,-185,3
179,-181,3
-9,201,5
-186,180,1
-186,174,1
-187,-171,0
-184,-177,0
186,-194,3
2,0,4
0,-5,4
184,-178,3
-9,-1,4
-184,182,1
193,185,2
-177,-174,0
-190,-188,0
180,185,2
-181,-177,0
4,-3,4
183,-199,3
7,192,5
180,180,2
2,191,5
184,-180,3
3,-3,4
-188,179,1
1,2,4
-176,180,1
-181,180,1
179,-189,3
182,-170,3
-160,-181,0
183,-185,3
-9,207,5
182,173,2
8,1,4
-1,199,5
-173,171,1
4,6,4
-179,178,1
-171,-179,0
191,165,2
-174,185,1
181,175,2
186,-186,3
176,181,2
-181,-184,0
181,182,2
179,-178,3
174,185,2
4,-7,4
7,194,5
-1,198,5
-7,205,5
-185,-181,0
-170,-182,0
177,187,2
-3,204,5
4,209,5
-2,193,5
182,161,2
184,-177,3
-202,-183,0
-188,169,1
176,-189,3
179,183,2
2,0,4
182,162,2
-2,195,5
177,197,2
182,-154,3
-6,204,5
-193,-185,0
-173,-195,0
179,-198,3
178,-162,3
187,194,2
4,-1,4
-175,180,1
-2,-1,4
1,-3,4
-200,-179,0
179,-186,3
5,5,4
-181,-183,0
1,190,5
183,-163,3
183,188,2
-8,-3,4
188,-175,3
181,-160,3
-2,193,5
2,205,5
-168,-184,0
-186,185,1
-5,6,4
-182,186,1
186,167,2
179,-187,3
12,201,5
174,177,2
181,-167,3
182,191,2
-5,-3,4
-5,204,5
175,-197,3
-5,188,5
3,0,4
5,-7,4
186,169,2
177,-179,3
-168,181,1
178,-188,3
182,-173,3
182,174,2
-3,5,4
-183,-177,0
183,-180,3
-182,181,1
-11,0,4
-184,174,1
5,193,5
-189,-175,0
-181,-180,0
175,168,2
184,-168,3
-180,178,1
181,-173,3
1,0,4
-7,202,5
177,-193,3
-171,180,1
5,196,5
180,173,2
6,-3,4
183,-187,3
1,10,4
180,-174,3
-182,-171,0
-10,212,5
177,-186,3
-178,183,1
181,-163,3
-1,205,5
-188,178,1
-183,184,1
-165,-180,0
-2,1,4
1,-2,4
4,203,5
171,166,2
-7,196,5
-167,-183,0
2,3,4
182,-172,3
-1,202,5
7,-2,4
-8,197,5
-175,-181,0
-180,178,1
177,182,2
1,-5,4
183,183,2
4,1,4
-167,-179,0
-3,-1,4
-182,183,1
176,193,2
-185,175,1
-178,-187,0
178,-200,3
-181,178,1
3,-3,4
-7,-9,4
-186,178,1
-182,181,1
180,178,2
-4,200,5
182,-186,3
4,0,4
-174,-181,0
0,5,4
-177,-180,0
1,203,5
-10,0,4
-175,-183,0
-188,-186,0
-174,177,1
-182,-178,0
181,177,2
-182,-187,0
-1,8,4
6,200,5
183,188,2
-185,-179,0
-174,176,1
176,171,2
178,-200,3
181,181,2
-186,-183,0
-180,180,1
182,176,2
-169,183,1
-158,-188,0
-5,208,5
184,-174,3
1,199,5
-173,177,1
178,-186,3
7,202,5
186,-180,3
182,-161,3
173,-163,3
181,-199,3
182,-189,3
183,-174,3
176,-183,3
-179,-185,0
-176,179,1
177,-204,3
-181,-181,0
180,-167,3
2,211,5
1,197,5
180,-180,3
177,-181,3
-165,-180,0
174,-166,3
179,176,2
180,173,2
-3,206,5
-180,181,1
-189,176,1
181,196,2
183,-196,3
-178,-186,0
181,169,2
-184,189,1
177,177,2
-172,-178,0
-174,181,1
-181,180,1
179,176,2
-7,196,5
-3,5,4
182,182,2
166,187,2
187,183,2
5,202,5
191,161,2
187,-168,3
6,188,5
-183,182,1
-187,-183,0
178,175,2
6,-1,4
189,-178,3
185,199,2
184,191,2
-173,-181,0
2,201,5
-185,177,1
181,191,2
184,176,2
13,-7,4
1,191,5
185,-176,3
181,-174,3
174,179,2
0,-3,4
4,197,5
-190,-178,0
9,3,4
177,183,2
-167,-180,0
-181,178,1
-182,-185,0
-183,-182,0
182,-171,3
-169,-176,0
5,5,4
0,-4,4
1,-1,4
181,-185,3
-195,-180,0
-3,200,5
176,-187,3
-1,0,4
182,179,2
2,205,5
-169,-180,0
179,-187,3
-175,187,1
-3,5,4
-169,183,1
-2,3,4
-180,176,1
-176,178,1
6,199,5
182,155,2
0,2,4
-181,179,1
-181,-179,0
175,-175,3
178,175,2
5,4,4
192,187,2
-182,-183,0
-1,202,5
2,198,5
5,201,5
-181,176,1
4,207,5
178,-190,3
-177,176,1
-177,180,1
-1,10,4
-1,200,5
-184,-182,0
1,9,4
-3,204,5
184,-183,3
-181,178,1
0,-5,4
1,198,5
-175,-176,0
-173,-175,0
-169,177,1
178,187,2
-6,-2,4
176,182,2
179,184,2
175,173,2
0,1,4
-175,-185,0
178,-182,3
-178,184,1
298,175,1
172,191,2
-173,182,1
-182,181,1
-1,-1,4
-6,201,5
-3,200,5
173,183,2
2,1,4
3,-8,4
1,-5,4
-180,-185,0
-10,196,5
-168,-181,0
-169,176,1
-2,11,4
-182,-185,0
190,177,2
7,8,4
8,4,4
-181,184,1
-178,181,1
-14,1,4
-2,-5,4
175,-188,3
8,193,5
184,-172,3
-1,206,5
-171,-172,0
3,198,5
-3,204,5
180,-172,3
183,-183,3
174,201,2
-183,183,1
-179,180,1
-176,184,1
187,-183,3
177,173,2
-2,1,4
169,-169,3
-190,-175,0
183,-184,3
-182,176,1
2,205,5
-1,204,5
182,192,2
-167,184,1
181,-202,3
176,181,2
0,198,5
-2,-9,4
185,190,2
-184,179,1
184,-171,3
-4,-6,4
178,-179,3
-5,11,4
178,172,2
-5,191,5
-186,-184,0
182,-181,3
-185,177,1
2,200,5
188,187,2
4,4,4
178,-161,3
0,1,4
0,2,4
-185,180,1
176,-173,3
-199,-180,0
-1,0,4
-175,180,1
6,-15,4
3,194,5
186,-171,3
0,4,4
170,158,2
-5,0,4
182,-186,3
-180,184,1
186,191,2
-171,-183,0
-186,187,1
175,191,2
-177,185,1
-181,-175,0
172,-175,3
181,-189,3
184,-184,3
-180,181,1
184,-162,3
183,181,2
178,-183,3
-176,179,1
-5,-3,4
179,169,2
-172,-192,0
-3,0,4
-182,177,1
-1,210,5
179,-179,3
-2,-3,4
-188,185,1
182,-172,3
189,169,2
-2,1,4
-3,198,5
-172,-183,0
0,-4,4
8,193,5
5,206,5
-181,-190,0
-180,179,1
175,175,2
-187,184,1
-10,202,5
1,199,5
180,183,2
-178,179,1
183,-178,3
175,174,2
-11,0,4
-178,171,1
-1,-9,4
178,198,2
188,177,2
-190,178,1
2,-2,4
-3,2,4
-185,183,1
-173,185,1
4,-3,4
5,-5,4
-182,177,1
-181,179,1
-178,184,1
-185,186,1
-2,4,4
-171,-182,0
-182,-175,0
-182,182,1
-3,193,5
3,198,5
1,-4,4
-6,3,4
-160,-180,0
-198,-181,0
3,206,5
181,187,2
-172,-178,0
190,185,2
4,3,4
10,195,5
181,-185,3
4,6,4
176,172,2
-183,175,1
-187,-174,0
-2,204,5
-173,-175,0
-178,178,1
-192,-186,0
-178,-177,0
-175,185,1
-179,176,1
174,-184,3
181,-179,3
-4,204,5
-187,-180,0
-5,204,5
183,-186,3
2,-9,4
-3,196,5
181,197,2
0,-1,4
-190,-182,0
-185,-179,0
182,190,2
180,-180,3
182,-183,3
-4,9,4
0,200,5
-185,-177,0
2,198,5
181,178,2
176,-187,3
10,0,4
-3,-2,4
-180,-181,0
-179,-177,0
4,5,4
179,171,2
3,204,5
-180,180,1
186,-181,3
190,-167,3
-199,-182,0
-8,209,5
184,-164,3
1,0,4
0,-2,4
-3,1,4
7,6,4
-174,-183,0
4,199,5
182,-185,3
180,186,2
-2,192,5
-183,181,1
179,182,2
-1,201,5
179,181,2
0,-1,4
178,-183,3
-184,-180,0
-178,176,1
179,-178,3
180,188,2
180,-180,3
-6,202,5
-189,185,1
-178,-173,0
-2,210,5
-166,-186,0
4,199,5
3,200,5
-2,0,4
-9,5,4
0,204,5
-175,178,1
2,0,4
-5,12,4
-3,-2,4
179,188,2
181,181,2
182,-193,3
175,177,2
177,178,2
181,167,2
4,2,4
-1,8,4
-185,177,1
183,183,2
181,-192,3
-188,-179,0
6,-4,4
185,-198,3
179,188,2
0,-2,4
-177,-177,0
185,-169,3
-200,-181,0
174,186,2
10,202,5
-178,178,1
177,-176,3
-3,4,4
-1,-5,4
177,173,2
13,4,4
177,178,2
185,-190,3
179,-175,3
-173,191,1
170,176,2
6,193,5
186,186,2
0,197,5
175,181,2
-183,175,1
174,166,2
-6,-6,4
-171,-175,0
-185,181,1
176,190,2
187,167,2
180,182,2
181,-196,3
-181,189,1
-3,-2,4
174,179,2
1,199,5
185,-177,3
-177,187,1
178,167,2
175,194,2
-1,2,4
184,-178,3
-2,3,4
-162,-183,0
5,-8,4
179,-180,3
7,193,5
179,189,2
178,-170,3
-170,-184,0
182,-185,3
177,-195,3
-194,-184,0
-184,178,1
-11,2,4
0,6,4
-1,191,5
-10,195,5
176,-180,3
-187,183,1
181,179,2
175,-192,3
-179,-188,0
1,3,4
-189,-187,0
182,-180,3
180,-189,3
3,-4,4
-180,-181,0
2,204,5
183,-180,3
-183,178,1
-182,-182,0
179,-173,3
0,-13,4
-187,182,1
1,3,4
175,191,2
5,197,5
185,169,2
5,208,5
-180,181,1
180,173,2
5,-9,4
179,-177,3
13,205,5
182,189,2
0,-5,4
178,168,2
4,202,5
176,-186,3
3,194,5
180,-188,3
186,-210,3
5,199,5
-2,-3,4
178,184,2
176,-174,3
-188,183,1
-1,6,4
-170,-176,0
-180,180,1
-197,-183,0
-171,180,1
180,-199,3
-175,185,1
3,200,5
-1,2,4
3,-11,4
184,-185,3
188,177,2
3,1,4
181,-179,3
-3,-3,4
176,177,2
-5,3,4
-181,177,1
181,-184,3
-179,177,1
187,187,2
-182,179,1
-188,176,1
4,209,5
165,186,2
180,-176,3
180,189,2
185,168,2
-177,183,1
-183,-189,0
-181,-179,0
182,-184,3
-174,181,1
166,181,2
172,171,2
-178,-181,0
184,-185,3
-173,-185,0
-165,-177,0
182,-174,3
5,201,5
174,-173,3
-171,-176,0
-183,186,1
175,175,2
-1,199,5
176,-192,3
182,-172,3
3,3,4
178,186,2
182,-192,3
7,194,5
-179,182,1
183,-191,3
181,-177,3
184,-188,3
174,171,2
5,197,5
1,203,5
173,-179,3
-7,5,4
-2,5,4
-1,9,4
-180,174,1
-4,0,4
-200,-176,0
176,169,2
178,-192,3
-183,176,1
179,-164,3
181,185,2
172,195,2
-176,181,1
-4,11,4
180,-191,3
-191,-188,0
-174,186,1
184,-178,3
-7,203,5
-170,-178,0
180,-191,3
-188,-181,0
-181,-186,0
-182,179,1
-174,-172,0
178,-176,3
179,-173,3
-2,193,5
-177,-173,0
184,-193,3
177,-178,3
-183,-180,0
185,-163,3
3,207,5
-4,204,5
189,175,2
183,177,2
184,178,2
174,181,2
-176,180,1
-8,193,5
-190,-178,0
179,167,2
-185,-184,0
6,-5,4
-177,184,1
181,-186,3
-4,196,5
-7,205,5
8,188,5
-195,-174,0
-193,-181,0
-3,198,5
184,171,2
182,-166,3
183,-165,3
179,-170,3
-3,-4,4
7,0,4
180,-173,3
-5,0,4
4,0,4
4,3,4
-177,178,1
-179,190,1
183,194,2
190,186,2
